Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-10-08,11.082346722184914,11.291638374328613,11.047044747583968,11.291638374328613,2845500,0.0,0.0
2009-10-09,11.243725784645166,11.289114543227575,11.079822936194587,11.194554328918457,2460500,0.0,0.0
2009-10-12,11.231118668932845,11.280288926974906,11.0911708850518,11.152949333190918,1343500,0.0,0.0
2009-10-13,11.10251915729618,11.261379246098697,11.053348893133101,11.217251777648926,2759500,0.0,0.0
2009-10-14,11.325681542563332,11.456803878457096,11.224818392242529,11.411415100097656,2650500,0.0,0.0
2009-10-15,11.395022125724502,11.508493437733526,11.25381303453589,11.503449440002441,3422000,0.0,0.0
2009-10-16,11.366025126110118,11.523623915534024,11.366025126110118,11.426542282104492,4668000,0.0,0.0
2009-10-19,11.431585277543412,11.993896631551264,11.431585277543412,11.971202850341797,9797500,0.0,0.0
2009-10-20,11.851424147172935,11.962374029473326,11.61187460395078,11.700129508972168,5467000,0.0,0.0
2009-10-21,11.619442321671338,11.894295112711813,11.571533360391282,11.676177978515625,3840500,0.0,0.0
2009-10-22,11.566486990544997,11.908160959204645,11.492100362593892,11.828731536865234,3529500,0.0,0.0
2009-10-23,11.57153179417723,11.661046811534966,11.22481380457027,11.281549453735352,5429000,0.0,0.0
2009-10-26,11.297941717509433,11.422759920412167,10.768409729003906,10.768409729003906,8047000,0.0,0.0
2009-10-27,10.590636547586657,10.995350301939423,10.590636547586657,10.859185218811035,5582500,0.0,0.0
2009-10-28,10.826406063345448,10.880620324657121,10.482210613072859,10.497340202331543,3499500,0.0,0.0
2009-10-29,10.634763182254598,10.932308468935219,10.526334694511844,10.842793464660645,5183000,0.0,0.0
2009-10-30,10.78353947348574,10.849099421194977,10.454472422974666,10.496078491210938,5611500,0.0,0.0
2009-11-02,10.367477901194208,10.67511127683431,10.3233504339142,10.601985931396484,15782500,0.0,0.0
2009-11-03,10.535163123942255,10.779756737054846,10.391432633320434,10.770931243896484,7923500,0.0,0.0
2009-11-04,10.770933198633697,11.038220641980597,10.723023026398227,10.891968727111816,11791500,0.0,0.0
2009-11-05,10.1972704392462,10.259048883208754,9.931243177145872,10.073712348937988,30882500,0.0,0.0
2009-11-06,10.032107560678035,10.377564294612291,9.947634726059734,9.966547012329102,10939000,0.0,0.0
2009-11-09,10.136754446899683,10.204837001295807,10.06867189250356,10.138015747070312,6682000,0.0,0.0
2009-11-10,10.160709608944916,10.160709608944916,9.701782111551692,9.894682884216309,14382000,0.0,0.0
2009-11-11,9.999326460878844,10.202313380869684,9.732038496244316,10.051018714904785,10253000,0.0,0.0
2009-11-12,10.086543181942506,10.635911609260354,9.841675098322225,10.267974853515625,15466500,0.1,0.0
2009-11-13,10.194386562151957,10.454479717989946,9.985043260868403,10.195655822753906,12676000,0.0,0.0
2009-11-16,10.22230086398429,10.422762999568508,10.174088313783663,10.313650131225586,7541500,0.0,0.0
2009-11-17,10.346636952568115,10.778011355735995,10.1956566374426,10.643524169921875,9615500,0.0,0.0
2009-11-18,10.682855054522877,10.991160764824784,10.66762997660915,10.948022842407227,8317500,0.0,0.0
2009-11-19,10.60673196444593,10.718382156694501,10.383432789921066,10.514113426208496,13492500,0.0,0.0
2009-11-20,10.448137736294795,10.680319300862442,10.14998243777514,10.496350288391113,21092500,0.0,0.0
2009-11-23,10.670165061719697,10.704421782371293,10.467165678519645,10.535677909851074,5665500,0.0,0.0
2009-11-24,10.498885154724121,10.592772925355103,10.387236206374316,10.498885154724121,3904000,0.0,0.0
2009-11-25,10.530605059621024,10.843985379900671,10.487467138947467,10.779279708862305,5356000,0.0,0.0
2009-11-27,10.4950830044487,10.779282504434683,10.372014303521107,10.649869918823242,2891000,0.0,0.0
2009-11-30,10.656213780580694,10.885856839769358,10.59404540477395,10.830032348632812,5789500,0.0,0.0
2009-12-01,11.064745856571827,11.064745856571827,10.876971539080445,10.898540496826172,5219500,0.0,0.0
2009-12-02,10.847791921373899,11.517690480732854,10.847791921373899,11.452984809875488,14889500,0.0,0.0
2009-12-03,11.480900786580197,11.492319296348688,11.272826668656236,11.390819549560547,5954500,0.0,0.0
2009-12-04,11.559557409583967,11.6103072561786,11.101539529829383,11.234757423400879,4478000,0.0,0.0
2009-12-07,10.935336719375856,11.532916513788583,10.935336719375856,11.36290454864502,9205000,0.0,0.0
2009-12-08,11.328645678624211,11.418726872007117,10.865553156986053,10.879508972167969,10692500,0.0,0.0
2009-12-09,10.97339887657789,11.100272918355346,10.838911690509988,10.98989200592041,6227500,0.0,0.0
2009-12-10,11.067287544779296,11.24745000077914,10.964519757180463,11.204313278198242,6164000,0.0,0.0
2009-12-11,11.267748168994832,11.417460441589355,11.21699830760544,11.417460441589355,5065000,0.0,0.0
2009-12-14,11.460597443930213,11.603965821041507,11.27282309293118,11.38701057434082,5062000,0.0,0.0
2009-12-15,11.333719411044033,11.557019696261118,11.135795863198165,11.201770782470703,6813000,0.0,0.0
2009-12-16,11.332453497180335,11.798083381006471,11.312153797416672,11.747333526611328,12249000,0.0,0.0
2009-12-17,11.567170271304498,11.659788779029268,11.201772072452885,11.20304012298584,8233500,0.0,0.0
2009-12-18,11.25505841608024,11.369245874284271,10.92391454529419,10.967052459716797,7432000,0.0,0.0
2009-12-21,11.140870835912827,11.304538878895244,10.804652347100758,10.85159683227539,5708000,0.0,0.0
2009-12-22,10.822416203122536,11.00511591707507,10.70949799122683,10.96959114074707,7683000,0.0,0.0
2009-12-23,11.120572899686623,11.385740677498482,10.991160347321747,11.26013469696045,6701500,0.0,0.0
