Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-10-08,18.642206286309094,18.642206286309094,18.40837430796228,18.499874114990234,18030400.0,0.0,0.0
2009-10-09,18.52698878941812,18.604934093207387,18.384656584767598,18.520212173461914,11828400.0,0.0,0.0
2009-10-12,18.58121328902062,18.72354550309235,18.4795459443934,18.567657470703125,16013800.0,0.0,0.0
2009-10-13,18.560878704983033,18.625266899888715,18.48632300043145,18.571044921875,11937400.0,0.0,0.0
2009-10-14,18.611712700944835,18.648990556462856,18.499880427144817,18.58460235595703,16081000.0,0.0,0.0
2009-10-15,18.54732710721704,18.709993078268276,18.418549395351977,18.61171531677246,24241800.0,0.0,0.0
2009-10-16,18.61171577763528,18.70660523266382,18.533771745373652,18.642215728759766,22090800.0,0.0,0.0
2009-10-19,18.686267649096234,18.80826742844571,18.52699001575064,18.567657470703125,20656000.0,0.0,0.0
2009-10-20,18.160992047266006,18.35076962625161,18.02204814080901,18.323657989501953,26859600.0,0.0,0.0
2009-10-21,18.238936063790273,18.533768003295805,18.198269901419785,18.323657989501953,16511200.0,0.0,0.0
2009-10-22,18.157597500092386,18.39142946932044,18.09998593817172,18.35076332092285,16361000.0,0.0,0.0
2009-10-23,18.26943735103709,18.350770974507753,18.00171573585735,18.042383193969727,21709400.0,0.0,0.0
2009-10-26,17.988159549282095,18.401601659905843,17.862770170804414,18.038991928100586,21567600.0,0.0,0.0
2009-10-27,18.042383216206037,18.272825682023065,17.991549539879962,18.1169376373291,14735200.0,0.0,0.0
2009-10-28,18.045770380311286,18.29993616031567,18.038992471047354,18.133880615234375,16017200.0,0.0,0.0
2009-10-29,18.137270810827506,18.337214616029097,18.01188271721927,18.33043670654297,14807000.0,0.0,0.0
2009-10-30,18.320268745722924,18.391434849425533,17.998325185908453,18.066102981567383,21812200.0,0.0,0.0
2009-11-02,18.13387640834052,18.27282028413238,18.015266255623217,18.20504379272461,18603600.0,0.0,0.0
2009-11-03,18.181327997306635,18.191494215953472,17.883106420375913,18.00171661376953,16314800.0,0.0,0.0
2009-11-04,18.103378572141608,18.299934039757147,17.97121258869509,18.12710189819336,14114400.0,0.0,0.0
2009-11-05,18.13387666799284,18.46259808559293,18.113544237380857,18.435487747192383,16305800.0,0.0,0.0
2009-11-06,18.28976831956793,18.46937837448257,18.235546343022722,18.46599006652832,10680400.0,0.0,0.0
2009-11-09,18.499880915990754,18.80826869330597,18.357547399593077,18.801490783691406,19230400.0,0.0,0.0
2009-11-10,18.757431237173193,19.04209691984253,18.72354298868434,18.913320541381836,16139400.0,0.0,0.0
2009-11-11,18.99804843733253,19.069214557219706,18.889604456717528,19.021770477294922,14304600.0,0.0,0.0
2009-11-12,19.014989971463454,19.106489810009517,18.92687844126915,18.957378387451172,15196000.0,0.0,0.0
2009-11-13,18.998040242022753,19.21492810969241,18.94381827510534,19.133594512939453,23351000.0,0.0,0.0
2009-11-16,19.197987072680792,19.347097182478365,19.123431371405072,19.228487014770508,16239400.0,0.0,0.0
2009-11-17,19.194597038729235,19.289485170753505,19.13020884810617,19.272541046142578,11344000.0,0.0,0.0
2009-11-18,19.29288275132178,19.31660479413985,19.075994763982667,19.174272537231445,15253200.0,0.0,0.0
2009-11-19,19.0590481674204,19.309824385564998,18.991270356954164,19.275936126708984,18154400.0,0.0,0.0
2009-11-20,19.211545495771205,19.550433235428333,19.211545495771205,19.479267120361328,20697600.0,0.0,0.0
2009-11-23,19.557208860836923,19.77409678204173,19.557208860836923,19.736820220947266,18542400.0,0.0,0.0
2009-11-24,19.801212785155204,19.801212785155204,19.60804685693788,19.719879150390625,15581400.0,0.0,0.0
2009-11-25,19.780870682881815,19.780870682881815,19.652094313732267,19.692760467529297,13380600.0,0.0,0.0
2009-11-27,19.586203190829853,19.77525894545274,19.386835709434312,19.654951095581055,15675400.0,0.41,0.0
2009-11-30,19.692769311710574,19.703081042045458,19.524336952447296,19.661832809448242,18884800.0,0.0,0.0
2009-12-01,19.79588879215791,20.02619282425114,19.72370406370399,19.96432113647461,15359800.0,0.0,0.0
2009-12-02,19.878374455722362,20.005557182392675,19.826813217507954,19.923059463500977,13599400.0,0.0,0.0
2009-12-03,19.967757399139536,19.967757399139536,19.648080683248732,19.68589210510254,20241800.0,0.0,0.0
2009-12-04,19.799326684745065,19.947134267075825,19.52777440881291,19.761516571044922,24927200.0,0.0,0.0
2009-12-07,19.579326301239885,19.971187614299943,19.489954951926418,19.892127990722656,16705400.0,0.0,0.0
2009-12-08,19.77525911671092,19.8474451385163,19.617139852293864,19.826820373535156,18290800.0,0.0,0.0
2009-12-09,19.747764629075096,19.8852591555796,19.603393868299253,19.878385543823242,19494600.0,0.0,0.0
2009-12-10,19.929946645922463,20.253060178614085,19.90932187569457,20.13619041442871,30755400.0,0.0,0.0
2009-12-11,20.143054099948003,20.41804565577198,20.143054099948003,20.318361282348633,30435600.0,0.0,0.0
2009-12-14,20.318365463440394,20.435236505338107,20.253054365426937,20.29430389404297,16670200.0,0.0,0.0
2009-12-15,20.332110647563233,20.34585917602782,20.228988160909065,20.30117416381836,15299800.0,0.0,0.0
2009-12-16,20.263370368475325,20.34930493211495,20.067439668277565,20.081188201904297,19605000.0,0.0,0.0
