Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-10-08,13.329531737607757,13.370609818644672,13.206301411918437,13.233685493469238,2406400,0.0,0.0
2009-10-09,13.247380016254738,13.302149492725672,13.206303235353367,13.22684097290039,2467200,0.0,0.0
2009-10-12,13.302150817085645,13.308997165552048,13.192611853238093,13.206304550170898,3154500,0.0,0.0
2009-10-13,13.192609951351706,13.336379330997596,13.185763603872292,13.308995246887207,4832500,0.0,0.0
2009-10-14,13.370608110123634,13.521223803924945,13.219991110515348,13.45276165008545,3868900,0.0,0.0
2009-10-15,13.404841224387393,13.534919212207381,13.363764446162696,13.439071655273438,2925800,0.0,0.0
2009-10-16,13.350069072229692,13.50753111199565,13.295299610319491,13.45276165008545,2847600,0.0,0.0
2009-10-19,13.45276200071564,13.617070390728749,13.363762112469502,13.582839965820312,2668800,0.0,0.0
2009-10-20,13.617076037139592,13.617076037139592,13.3500749558804,13.418537139892578,3014800,0.0,0.0
2009-10-21,13.439071655273436,13.712920325590721,13.35691809882404,13.439071655273438,4159300,0.0,0.0
2009-10-22,13.445917095260905,13.534918298850254,13.315840422025929,13.493840217590332,3312700,0.0,0.0
2009-10-23,13.473302785408924,13.507533214753938,13.247378556633166,13.315840721130371,3279300,0.0,0.0
2009-10-26,13.343228325939936,13.53492217597617,13.151534475903702,13.185766220092773,3463600,0.0,0.0
2009-10-27,13.172070583841892,13.377457085733798,13.137840153096855,13.178916931152344,3604300,0.0,0.0
2009-10-28,13.192606597249599,13.411684437663194,13.124144445668618,13.165221214294434,4544100,0.0,0.0
2009-10-29,13.226839641662869,13.261071377141468,12.95983863396574,13.0419921875,4482800,0.0,0.0
2009-10-30,13.028299146010363,13.172068499356632,12.863990753983046,12.911913871765137,5044400,0.0,0.0
2009-11-02,12.952990095403365,12.994066865220873,12.685989132879104,12.816065788269043,3738900,0.0,0.0
2009-11-03,12.816064234031208,12.884526379295783,12.768141124088046,12.795526504516602,3038700,0.0,0.0
2009-11-04,12.850299754416547,13.02830086234761,12.802376630321106,12.843453407287598,3526200,0.0,0.0
2009-11-05,12.918759267461422,13.089913993122607,12.891373884568306,13.062528610229492,2181400,0.0,0.0
2009-11-06,13.028300122985224,13.11730001899637,12.980375695802321,13.014607429504395,2885400,0.0,0.0
2009-11-09,13.089916910991729,13.226839938557989,13.02145474430499,13.219993591308594,3240100,0.0,0.0
2009-11-10,13.165224722613415,13.42538070678711,13.158378375050184,13.42538070678711,3373300,0.0,0.0
2009-11-11,13.44591899782987,13.521227518321908,13.350072739608972,13.391149520874023,5183300,0.0,0.0
