Open,High,Low,Close,Volume,Dividends,Stock Splits
130.29416718587342,132.04692945294022,129.2308814449895,130.1695556640625,125500,0.0,0
131.108203144577,131.523549408353,128.20908166029014,129.1228485107422,124700,0.0,0
129.5298820448369,130.45195127386256,128.72412194008837,129.27236938476562,162600,0.0,0
129.47173688328195,130.0199969894541,125.8914541443585,126.60585021972656,317300,0.0,0
125.42628936341086,125.72533922818488,122.57700694690224,123.2997055053711,266400,0.0,0
123.89780263392278,127.71899386188737,123.88950027062371,126.76370239257812,303600,0.0,0
125.23518806827926,130.56823202809062,124.08052608021768,127.51959228515625,286600,0.0,0
128.05958490641697,130.64303961424932,127.087676004645,130.00340270996094,222000,0.0,0
130.9159247986246,131.92052068895197,130.01178466509097,130.88243103027344,238400,1.21,0
131.25915375833395,134.06366287920784,131.25915375833395,134.03018188476562,182000,0.0,0
133.85436401355966,135.18545382158186,132.8581352276627,133.0423126220703,584900,0.0,0
133.72876992626692,135.0347455580735,132.5399969082346,133.23483276367188,162800,0.0,0
133.23489925613384,135.4115349115053,132.68237967210047,134.54925537109375,207500,0.0,0
133.6785753192119,134.27296841997781,131.61078837286888,133.35208129882812,199800,0.0,0
133.48599027756643,133.92131976384135,129.07412604087534,132.7241668701172,145300,0.0,0
132.67395772750615,134.04690835573197,132.32234982231614,133.6618194580078,219800,0.0,0
133.9046015993035,136.8597944045946,133.5781076081111,136.2570343017578,220600,0.0,0
135.83841944102662,136.62535676528464,134.6496464014062,136.46629333496094,222000,0.0,0
137.83928990932813,140.58519163663695,137.82255579725611,140.3759002685547,213100,0.0,0
140.08283913601886,140.08283913601886,138.47548366061898,138.8773193359375,91700,0.0,0
139.06989560201862,140.20007386710682,138.65131295185685,138.9359588623047,88700,0.0,0
139.12011483972418,140.61028073399027,138.55084860242553,139.4801025390625,96000,0.0,0
139.840060184782,141.53951718114106,139.2038192733376,141.07069396972656,234800,0.0,0
140.94515492195416,142.68646033448172,140.46796455412684,141.18792724609375,262700,0.0,0
141.08746684280038,142.2092652778624,140.6688841932284,141.28839111328125,240800,0.0,0
141.37206037868208,142.93756773597113,141.17114893860767,141.9832000732422,215800,0.0,0
141.90783112999162,142.51059093738934,139.78143770187248,140.1832733154297,314000,0.0,0
140.27542225842657,140.61029605874157,135.6877597742104,136.7760772705078,217500,0.0,0
136.7342122186487,137.91461837674916,136.0812242958972,137.72206115722656,117100,0.0,0
137.32857041495103,139.46334417735196,137.30345648149793,139.29591369628906,137900,0.0,0
138.93594470190877,139.62241353566196,136.3993223482635,136.90162658691406,299800,0.0,0
137.9983147562235,138.13226426008455,136.09795886347192,137.3369598388672,191400,0.0,0
143.54876408648278,144.12641030433656,133.1511704875086,135.0264129638672,235700,0.0,0
136.1732650068619,137.5294682494294,133.946402991341,134.72496032714844,544100,0.0,0
134.42365576739425,135.72125193119706,132.00423547379066,132.31399536132812,219100,0.0,0
132.44791170495373,133.98829260474807,131.97908846342193,132.81625366210938,239900,0.0,0
132.79112762597308,133.9966474460766,131.58560780586959,132.1632537841797,77300,0.0,0
132.02930933014002,132.6906641174288,131.30096702996727,131.79489135742188,90700,0.0,0
132.0627847460982,132.38091154826196,130.58099905206532,130.68983459472656,146400,0.0,0
130.33824883860956,132.81625061638798,130.18755246375542,131.97071838378906,100500,0.0,0
131.97076008549203,132.6237481099028,129.70203611156055,131.06661987304688,108000,0.0,0
130.39682540732144,130.96610429180333,128.47972303670795,129.00714111328125,105500,0.0,0
129.20807543335604,129.42574656337692,127.72630220916825,128.01930236816406,106800,0.0,0
126.91425703226372,126.91425703226372,124.73762227222471,125.74221801757812,166000,0.0,0
125.14783419020856,125.34874566893753,121.23827411903396,121.33872985839844,295400,0.0,0
121.38895745112198,121.9917174341888,120.61876697812052,121.10432434082031,231800,0.0,0
121.37220715683844,124.09299405768118,121.37220715683844,123.25582885742188,224700,0.0,0
122.6865744215259,124.23532252609283,121.39733273594494,122.30985260009766,237200,0.0,0
122.81213529618617,123.66604739787734,121.25500747504465,123.3563003540039,158600,0.0,0
123.38141428868946,123.97579444175076,122.209375315478,123.3563003540039,303200,0.0,0
123.23071281858562,124.11810587184361,123.16373807081352,123.48186492919922,198800,0.0,0
122.60282290942617,124.16833028902462,121.95820222370915,122.27632904052734,206100,0.0,0
122.53587588427239,122.66982539260957,120.87829223451638,121.17967224121094,132100,0.0,0
120.94525182382203,121.48940406878638,120.13320059577413,120.92850494384766,318600,0.0,0
121.14618293826759,122.22612043657749,119.71462481116836,119.9741439819336,221200,0.0,0
120.99546131159595,120.99546131159595,116.90172480733266,118.45048522949219,352900,0.0,0
118.7853505920621,120.8950101331531,118.11561598506694,120.233642578125,223000,0.0,0
120.03273910780605,120.12482778205893,118.44211771381336,118.96953582763672,151600,0.0,0
120.24202416336632,122.22610130922752,120.06621387648448,120.89501190185547,140300,0.0,0
120.95363624401608,124.64553819968512,120.30064834664817,124.52833557128906,236500,0.0,0
124.73764012637051,125.34040021468334,123.51537306558896,125.23994445800781,146500,0.0,0
125.26502095546998,126.20264180186636,124.37762797239827,126.07707214355469,125800,0.0,0
125.99338315828328,126.9812321238891,124.93855943285396,125.48271179199219,123100,0.0,0
125.1059886633098,126.47057223570525,125.1059886633098,126.16081237792969,162500,0.0,0
129.76059169949968,129.76059169949968,126.67983023460162,127.16537475585938,230100,0.0,0
127.01471670874166,128.15326199517517,126.06871585905053,126.6631088256836,161800,0.0,0
127.064944930617,131.7949236438138,125.34875355511191,131.58563232421875,181200,0.0,0
131.58564964116098,133.10092972471097,130.32153450313294,130.38014221191406,139800,0.0,0
130.68152273821076,131.2424220176863,127.54215251971561,127.65935516357422,352400,0.0,0
127.87697462142008,128.28719013705802,126.01009994347318,126.20264434814453,159400,0.0,0
126.34495327887866,126.34495327887866,124.2771544939942,124.45296478271484,172200,0.0,0
124.41950034316312,125.95989417310504,123.72465162497883,125.86780548095703,152700,0.0,0
125.66524279811149,126.5260828908453,125.40361808310587,126.45856475830078,144900,1.21,0
126.18846540677796,127.04929235092709,125.09975356893791,126.2475357055664,104700,0.0,0
125.6483803842427,127.05778768066101,124.28116065512364,124.65250396728516,140300,0.0,0
125.02380797589966,128.8384977864755,124.11233273561531,126.69483947753906,400800,0.0,0
126.1041132686178,127.91862940680308,125.04073157972083,127.834228515625,159600,0.0,0
127.09997441952832,127.90173127827119,124.80440953532224,125.16730499267578,323300,0.0,0
126.82990440540118,126.99025835586758,124.306467394821,125.84247589111328,173800,0.0,0
125.6230639128827,127.80891048424728,124.38244550691515,126.81303405761719,256500,0.0,0
125.99441289173967,128.04523636824453,125.99441289173967,126.45015716552734,246900,0.0,0
126.39947193391484,128.01142037948205,125.47111387394231,125.90152740478516,142700,0.0,0
126.88897329774079,130.35763799032176,126.28132306854667,130.20571899414062,148000,0.0,0
129.46303750868694,131.17626970271195,129.32801413525715,130.72897338867188,166600,0.0,0
130.1635124075902,131.08343552189461,129.37863841066118,130.86399841308594,128600,0.0,0
130.5349214925861,132.53509689972591,129.9357188033367,131.3535614013672,231700,0.0,0
131.60671478374815,133.90227986814034,130.9990644450698,133.70816040039062,132500,0.0,0
132.9232830182946,136.02060495662693,132.61102291875616,135.61550903320312,204500,0.0,0
137.49750086218194,137.49750086218194,134.00351868660317,135.07534790039062,219600,0.0,0
135.03317395697172,135.19352791148833,133.39589466230072,134.94033813476562,259000,0.0,0
135.3454351849029,137.1008680063841,134.22297037164856,135.2947998046875,254800,0.0,0
135.05002198481887,136.3919107153197,134.37485371308293,136.1134033203125,175400,0.0,0
135.72520962422485,135.8011626852205,133.4043272124106,134.9740753173828,232400,0.0,0
134.9994177788775,138.73814250314518,134.5858740585154,137.74227905273438,283100,0.0,0
138.11361082906149,138.11361082906149,135.64082205272445,137.23590087890625,184500,0.0,0
135.97838887775376,136.9995828230692,134.93189012276173,136.9236297607422,232000,0.0,0
136.17252514656215,136.9911648157398,134.99942493162214,135.55642700195312,264300,0.0,0
135.26948589536576,138.26553712693268,133.6237716035316,135.87713623046875,390600,0.0,0
136.70421564819318,138.56091934723355,135.3454437230387,138.31617736816406,276100,0.0,0
138.40899658203125,139.6242971490478,136.95738900229108,138.40899658203125,260300,0.0,0
137.53968970998017,138.17265753540704,135.06688870887552,135.24412536621094,260100,0.0,0
136.12184872497795,136.13873147445486,134.02883851160541,134.69557189941406,265800,0.0,0
135.10069660881655,135.10069660881655,132.2818820988308,132.6785430908203,289000,0.0,0
132.2734397935117,132.9908087351465,128.7625867940331,130.80496215820312,236200,0.0,0
131.36194634173933,132.2734217554444,130.6867908155278,132.07931518554688,235100,0.0,0
132.07926865217723,132.5349997595862,130.11284732435655,132.3662109375,272000,0.0,0
131.53074422251058,136.332850218253,131.4463433453398,136.22314453125,533300,0.0,0
136.62824601006852,137.18526091558587,134.7968602247461,134.990966796875,270000,0.0,0
135.02472054862739,135.16819173099822,133.75878471595692,134.51834106445312,121200,0.0,0
134.93191456285354,135.5311171112096,132.8220210420572,133.30307006835938,196600,0.0,0
132.96544791879128,133.6237334475529,130.45045928640045,130.77960205078125,268900,0.0,0
130.77966780441062,132.3578643043193,128.42501902493493,129.22677612304688,173100,0.0,0
129.61493351417462,130.47577336560678,128.71189323201042,130.4251251220703,99000,0.0,0
130.32389156445672,131.16784890877602,128.4081047870771,129.28582763671875,186700,0.0,0
129.61499420112102,129.61499420112102,128.19713890680538,128.69508361816406,166900,0.0,0
128.69506186649093,129.11704054453702,127.65698504650514,128.29840087890625,176000,0.0,0
128.23088563154772,129.47993894090533,128.12116705190044,129.1676788330078,226900,0.0,0
129.55587960988964,129.74155124485392,127.31939793113754,128.12115478515625,78000,0.0,0
127.94392226706275,130.07068523209148,126.96492878158038,128.51780700683594,208900,0.0,0
127.89327750453626,131.05811722929755,127.87640763132892,129.99473571777344,231100,0.0,0
129.21831458192202,132.66166222739514,125.17576440998401,127.14217376708984,1289500,0.0,0
127.14214181155228,130.63612396106436,126.28131477486747,130.1550750732422,736000,0.0,0
131.54760854745803,131.54760854745803,129.6065172320582,129.95252990722656,447700,0.0,0
129.4714716517307,131.24377396990778,128.18865315636134,130.18882751464844,592900,0.0,0
130.39142876566066,130.77120705058937,128.7119487688634,128.813232421875,407600,0.0,0
129.14234557206345,129.14234557206345,124.91411139086628,125.41205596923828,429000,0.0,0
125.32762304960667,125.7158489623059,123.35276662554865,123.44560241699219,366500,0.0,0
124.32335236153897,125.5724056055676,121.61425654074465,122.38224792480469,444900,0.0,0
122.66076932015466,123.87607007518669,122.0193663117848,122.13751983642578,464600,0.0,0
122.38223585368664,123.62285403803403,121.96870504408125,122.80421447753906,513400,0.0,0
123.18402634998723,125.47957860397452,121.53829913674703,124.65250396728516,538600,0.0,0
124.51745333072957,124.51745333072957,120.29766686614549,120.5002212524414,1041100,0.0,0
120.49176376330489,120.68587029857066,118.46625891275445,119.94318389892578,943200,0.0,0
120.71966267728628,123.17558183953619,120.59307421645615,121.732421875,496100,0.0,0
121.35260640356039,122.42443570881744,121.21758303167226,121.8589859008789,129400,0.0,0
121.12471276088965,123.36119366929617,121.12471276088965,122.6185073852539,305300,0.0,0
122.65230215925172,122.70293753111397,121.7661445183673,122.34004211425781,246300,0.0,0
119.93152638056942,122.60385766447362,117.04642982569783,122.3570556640625,282300,1.21,0
122.55282793718409,122.91877806502623,121.31879164199404,122.13580322265625,348300,0.0,0
120.67195965249682,125.5655614640269,120.67195965249682,124.51025390625,725400,0.0,0
124.74003664436393,126.11875152587889,124.43365411667588,126.1187515258789,480500,0.0,0
125.95703202061519,127.31021593713106,124.87618087998896,126.78256225585938,466000,0.0,0
127.19962118510061,128.2379039713693,126.23791780911831,127.90599060058594,436500,0.0,0
127.88894661775646,128.5102175432644,126.79107059960693,127.0719223022461,356300,0.0,0
127.02938890248515,127.56556160926888,125.25067412705,127.18258666992188,328600,0.0,0
127.46343139192993,128.6208750692044,127.46343139192993,128.56129455566406,270000,0.0,0
128.33148680477643,129.61659726926646,128.11021561233056,128.82510375976562,673900,0.0,0
129.36128717854712,129.91447169899067,128.46767042646297,129.8549041748047,394100,0.0,0
130.20386763129483,130.9527927140407,129.54004088336598,130.144287109375,260100,0.0,0
129.75282923596933,131.1485694391789,129.75282923596933,130.85069274902344,449100,0.0,0
130.88470211280756,131.5059861667503,130.0591846589995,130.39109802246094,271900,0.0,0
131.38682834458157,131.95703777345952,130.62938441832128,131.44639587402344,331100,0.0,0
131.77828741500394,132.57828686491433,131.4378681957982,132.0421142578125,389700,0.0,0
131.6166144578168,132.60384860454235,131.15704710601773,131.6081085205078,392400,0.0,0
130.78255765697202,131.0719153142452,129.5825583894922,129.8549041748047,256200,0.0,0
130.05067529541725,130.6634404708768,128.64642934358525,128.91876220703125,346800,0.0,0
129.00387024545404,131.02088132136618,129.00387024545404,130.3144989013672,439700,0.0,0
129.49747396894048,130.66342364530567,129.36130106167008,130.1613006591797,518800,0.0,0
131.70172925792147,133.38682690729266,128.34854583424692,133.0804443359375,507200,0.0,0
132.35704555256123,135.5570310884849,132.16981104387892,134.78256225585938,703000,0.0,0
134.27194401644311,134.27194401644311,132.1868464429733,133.26768493652344,707100,0.0,0
133.77832179329758,135.99107328183524,132.67193955594664,135.6676788330078,887400,0.0,0
135.81237341532707,138.05066894816466,135.4804600043048,137.16555786132812,654600,0.0,0
138.05066781662245,139.62512352834463,137.25917400533953,139.233642578125,695000,0.0,0
139.48042717318447,141.27616692279423,139.18255054243585,140.75701904296875,596300,0.0,0
140.45915948327536,142.1612821831928,140.05917259606713,141.94851684570312,462000,0.0,0
141.59956028923042,143.91444768876505,141.10594325693057,142.40806579589844,409300,0.0,0
142.51871333616614,143.03786118422593,141.71019481251,141.85487365722656,312900,0.0,0
141.67615813974882,143.82083598680836,141.06339304058895,141.769775390625,554900,0.0,0
141.42084135041392,142.43360627986658,141.1570144500349,141.4378662109375,266100,0.0,0
141.57405754657273,141.99958821189315,140.17831748376835,141.73574829101562,439500,0.0,0
140.21232558702866,142.859126304203,140.21232558702866,140.99530029296875,530700,0.0,0
141.24211204003697,142.20380229445814,139.4974341115888,139.76126098632812,288600,0.0,0
139.76976285496377,141.4889099381573,139.08040543169764,141.0293426513672,296000,0.0,0
141.13144693466398,142.5782480348314,140.53570683296687,141.5995330810547,432100,0.0,0
141.25062905264326,142.67189970484148,140.75701199603304,142.05062866210938,201100,0.0,0
142.7485083416155,142.918718004536,141.19106460287108,141.591064453125,331200,0.0,0
141.7187026323117,142.1442331961965,139.93146906953075,140.50167846679688,436400,0.0,0
140.4591301742493,142.56125230889947,140.39105670828295,142.33998107910156,757600,0.0,0
142.0591549644667,143.9059564833764,141.33576062913264,143.45489501953125,402700,0.0,0
144.54419502375663,146.23781106417385,143.42930720773649,146.2122802734375,483800,0.0,0
145.26763131919026,147.2420864554246,143.39529936647207,145.1484832763672,859200,0.0,0
145.09739840783806,145.82931140666878,143.2761283390492,144.0931396484375,358500,0.0,0
143.82932802602318,143.82932802602318,141.6250828611198,143.07188415527344,426000,0.0,0
142.978275629401,143.0208312848566,141.28465923710556,141.71018981933594,251100,0.0,0
142.0506404339019,142.90170170834455,141.48893687609026,142.1868133544922,206800,0.0,0
141.40667962332193,142.46111802889976,140.94375959286637,141.75816345214844,320700,1.21,0
141.75816095641295,141.8095950610134,139.5978369968834,139.65785217285156,387000,0.0,0
139.9235947078385,142.2125037806733,138.8348582676472,141.38095092773438,290400,0.0,0
142.36686797580916,142.8812222457594,140.909498175354,141.5095977783203,159500,0.0,0
141.52670161590186,142.54685501212822,141.05520049820453,142.0496368408203,194500,0.0,0
142.91550960429197,145.77020763551224,139.29782859716047,139.86361694335938,646600,0.0,0
139.64927032181285,141.6552919563413,138.1061948688083,141.5009765625,285500,0.0,0
142.42685081659545,143.7899071067581,140.6008613571188,142.4611358642578,475600,0.0,0
